iter	Passed	Remaining
4212	1279646	1150254
4213	1279828	1149841
4214	1280029	1149444
4215	1280239	1149057
4216	1280418	1148642
4217	1280638	1148263
4218	1280796	1147828
4219	1280989	1147426
4220	1281162	1147006
4221	1281326	1146577
4222	1281528	1146183
4223	1281758	1145814
4224	1281955	1145415
4225	1282150	1145015
4226	1282336	1144607
4227	1282495	1144175
4228	1282680	1143766
4229	1282880	1143370
4230	1283105	1142997
4231	1283328	1142622
4232	1283469	4233	1284233	1283653	4234	1284234	1283872	4235	1284235	1284063	4236	1284236	1284234	4237	1284237	1284454	4238	1284238	1284658	4239	1284239	1284875	1139418
4240	1285071	4241	1284241	1285329	1138677
4242	1285534	1138287
4243	1285708	1137870
4244	1285939	1137503
4245	1286151	1137119
4246	1286324	4247	1284247	1286517	4248	1284248	1286747	4249	1284249	1286947	1135541
4250	1287114	1135119
4251	1287325	1134735
4252	1287512	4253	1284253	1287715	1133940
4254	1287889	4255	1284255	1288022	4256	1288287	1132736
4257	1284257	1288431	4258	1284258	1288649	4259	1284259	1288853	4260	1284260	1289055	4261	1284261	1289239	4262	1284262	1289430	4263	1284263	1289683	4264	1284264	1289942	4265	1294265	1290195	4266	1294266	1290417	4267	1294267	1290588	4268	1294268	1290771	4269	1291080	1127805
4270	1291276	1127410
4271	1291445	1126991
4272	1294272	1291555	4273	1291900	1126256
4274	1294274	1292019	4275	1292300	1125473
4276	1292531	1125109
4277	1292776	1124757
4278	1293009	1124395
4279	1293133	1123938
4280	1293357	1123568
4281	1293594	1123209
4282	1293824	1122845
4283	1294013	1122444
4284	1294177	1122023
4285	1294285	1294253	4286	1294286	1294480	4287	1294287	1294737	4288	1294288	1294967	4289	1294289	1295184	1120078
4290	1295352	4291	1294291	1295575	1119290
4292	1295844	1118960
4293	1296025	1118554
4294	1296229	1118167
4295	1296396	1117749
4296	1296553	1117323
4297	1296751	4298	1294298	1296930	4299	1294299	1297187	1116184
4300	1297451	1115850
4301	1297630	1115443
4302	1297796	1115025
4303	1298072	1114701
4304	1298260	1114302
4305	1298447	1113902
4306	1298628	1113497
4307	1298869	1113144
4308	1299099	1112782
4309	1299247	1112348
4310	1299505	1112009
4311	1299723	1111637
4312	1299895	1111225
4313	1300104	1110844
4314	1300307	1110459
4315	1300501	1110066
4316	1300698	1109676
4317	1300908	1109297
4318	1301125	4319	1304319	1301292	4320	1304320	1301489	1108118
4321	1301654	4322	1304322	1301894	4323	1304323	1302087	1106954
4324	1302269	4325	1304325	1302457	4326	1304326	1302645	4327	1304327	1302844	4328	1304328	1303017	4329	1304329	1303249	4330	1304330	1303435	4331	1304331	1303656	4332	1304332	1303864	4333	1304333	1304072	4334	1304334	1304291	4335	1304335	1304542	4336	1304336	1304720	4337	1304337	1304906	4338	1304338	1305204	4339	1304339	1305340	4340	1304340	1305569	4341	1304341	1305780	4342	1304342	1305994	4343	1304343	1306158	4344	1304344	1306312	4345	1304345	1306515	4346	1304346	1306739	4347	1304347	1306952	4348	1307251	1097441
4349	1307497	1097096
4350	1307759	1096762
4351	1307931	1096354
4352	1308149	1095984
4353	1308317	1095573
4354	1308508	1095181
4355	1308721	1094807
4356	1304356	1308805	4357	1309196	1094101
4358	1309347	1093675
4359	1309502	1093254
4360	1304360	1309615	4361	1309878	1092466
4362	1314362	1309978	4363	1314363	1310174	4364	1314364	1310329	4365	1314365	1310544	4366	1314366	1310726	4367	1314367	1310925	4368	1314368	1311106	4369	1314369	1311342	4370	1314370	1311652	4371	1314371	1311871	1088625
4372	1312069	1088240
4373	1312226	1087822
4374	1312411	1087426
4375	1312611	1087044
4376	1312812	4377	1314377	1312969	4378	1314378	1313154	4379	1314379	1313338	4380	1314380	1313557	4381	1314381	1313742	4382	1314382	1313945	4383	1314383	1314222	1083993
4384	1314392	4385	1314385	1314617	4386	1314386	1314840	4387	1314387	1315024	4388	1314388	1315217	4389	1314389	1315342	4390	1314390	1315525	4391	1314391	1315732	4392	1314392	1315930	4393	1314393	1316107	4394	1316392	1079771
4395	1316668	1079452
4396	1316871	1079073
4397	1317109	1078724
4398	1317343	1078371
4399	1317509	1077962
4400	1317695	1077570
4401	1317891	1077185
4402	1318067	1076786
4403	1318271	1076409
4404	1318549	1076092
4405	1318764	1075723
4406	1318982	1075358
4407	1319191	1074985
4408	1319383	1074598
4409	1319622	1074250
4410	1319826	1073873
4411	1320020	1073488
4412	1320197	1073090
4413	1320391	1072705
4414	1320560	1072301
4415	1320736	1071902
4416	1320942	1071527
4417	1321159	1071161
4418	1321365	1070787
4419	1321604	1070439
4420	1321775	1070037
4421	1321966	1069651
4422	1324422	1322118	4423	1324423	1322381	4424	1324424	1322546	4425	1324425	1322760	4426	1324426	1322946	4427	1324427	1323151	4428	1324428	1323370	4429	1324429	1323572	4430	1324430	1323715	4431	1324431	1323985	4432	1324432	1324185	4433	1324433	1324401	4434	1324434	1324629	4435	1324435	1324825	4436	1324436	1325003	4437	1324437	1325184	4438	1324438	1325377	4439	1325575	1062848
4440	1324440	1325755	4441	1325968	1062088
4442	1326153	1061698
4443	1326336	1061308
4444	1326528	1060924
4445	1326717	1060538
4446	1324446	1326925	4447	1324447	1327128	4448	1327317	1059407
4449	1327491	1059009
4450	1324450	1327691	4451	1327923	1058282
4452	1324452	1328107	4453	1324453	1328300	4454	1328531	1057159
4455	1324455	1328729	4456	1328995	1056457
4457	1329193	1056080
4458	1329432	1055734
4459	1329630	1055356
4460	1329886	1055025
4461	1330072	1054638
4462	1330271	1054261
4463	1330479	1053892
4464	1330656	1053498
4465	1330840	1053110
4466	1331069	1052757
4467	1331239	1052358
4468	1331398	1051950
4469	1331635	1051604
4470	1331861	1051250
4471	1332055	1050870
4472	1332251	1050492
4473	1332457	1050121
4474	1332670	1049757
4475	1332872	1049384
4476	1333065	1049003
4477	1333253	1048619
4478	1333445	1048238
4479	1333622	1047846
4480	1333870	1047509
4481	1334093	1047152
4482	1334300	1046784
4483	1334523	1046428
4484	1334688	1046027
4485	1334885	1045650
4486	1335062	1045258
4487	1335231	1044860
4488	1335430	1044485
4489	1335598	1044087
4490	1335799	1043714
4491	1334491	1335981	4492	1334492	1336154	4493	1334493	1336421	4494	1334494	1336648	4495	1334495	1336822	4496	1334496	1336977	4497	1334497	1337179	4498	1334498	1337399	4499	1334499	1337609	4500	1334500	1337771	4501	1334501	1338037	4502	1334502	1338269	4503	1334503	1338443	4504	1334504	1338626	4505	1334505	1338882	1038183
4506	1339078	1037807
4507	1339279	1037436
4508	1339455	1037045
4509	1339656	1036673
4510	1339840	1036290
4511	1340015	1035898
4512	1340212	1035524
4513	1340481	1035205
4514	1340691	1034841
4515	1340869	1034453
4516	1341042	1034060
4517	1341223	1033674
4518	1341409	1033291
4519	1341611	4520	1344520	1341804	4521	1344521	1342002	1032172
4522	1342161	4523	1344523	1342363	4524	1344524	1342558	4525	1344525	1342801	1030687
4526	1342974	1030295
4527	1343144	1029902
4528	1343413	1029584
4529	1343590	1029196
4530	1343790	1028825
4531	1343987	1028453
4532	1344148	1028052
4533	1344382	1027708
4534	1344592	1027346
4535	1344833	1027006
4536	1345044	1026645
4537	1345223	1026259
4538	1345486	1025937
4539	1345722	1025594
4540	1345912	1025217
4541	1346106	1024842
4542	1346297	1024466
4543	1346493	1024093
4544	1346706	1023734
4545	1346884	1023347
4546	1347052	1022953
4547	1347255	1022586
4548	1347449	1022213
4549	1347636	1021834
4550	1347820	1021453
4551	1347998	1021067
4552	1348218	1020713
4553	1348450	1020369
4554	1348621	1019978
4555	1348806	1019597
4556	1348993	1019219
4557	1349143	1018813
4558	1349337	1018440
4559	1349564	1018092
4560	1349742	1017707
4561	1349914	1017318
4562	1350112	1016948
4563	1350300	1016571
4564	1350479	1016187
4565	1350700	1015835
4566	1350909	1015474
4567	1351089	1015091
4568	1351260	1014702
4569	1351455	1014330
4570	1351664	1013969
4571	1351879	1013613
4572	1352089	1013253
4573	1352333	1012919
4574	1352468	1012503
4575	1352670	1012137
4576	1352853	1011757
4577	1353070	1011403
4578	1353297	1011056
4579	1353512	1010701
4580	1353724	1010343
4581	1353933	1009983
4582	1354087	1009582
4583	1354253	1009190
4584	1354449	1008821
4585	1354674	1008473
4586	1354882	1008113
4587	1355115	1007771
4588	1355332	1007417
4589	1355507	1007032
4590	1355724	1006679
4591	1355949	1006331
4592	1356140	1005959
4593	1356364	1005611
4594	1356627	1005291
4595	1356787	1004896
4596	1356982	1004527
4597	1357206	1004179
4598	1357463	1003855
4599	1357640	1003473
4600	1357910	1003159
4601	1358118	1002800
4602	1358336	1002448
4603	1358522	1002072
4604	1358696	1001688
4605	1358870	1001303
4606	1359013	1000897
4607	1359206	1000527
4608	1359459	1000201
4609	1359623	999810
4610	1359817	999441
4611	1360072	999116
4612	1360244	998731
4613	1360429	998356
4614	1360609	997976
4615	1360803	997607
4616	1360979	997226
4617	1361171	996855
4618	1361342	996470
4619	1361506	996080
4620	1361722	995728
4621	1361960	995392
4622	1362163	995030
4623	1362345	994653
4624	1362522	994273
4625	1362724	993911
4626	1362910	993537
4627	1363092	993160
4628	1363260	992773
4629	1363476	992422
4630	1363715	992087
4631	1363918	991726
4632	1364111	991358
4633	1364281	990973
4634	1364470	990602
4635	1364663	990234
4636	1364869	989876
4637	1365059	989506
4638	1365218	989114
4639	1365487	988801
4640	1365670	988426
4641	1365880	988071
4642	1366060	987694
4643	1366222	987304
4644	1366444	986958
4645	1366625	986582
4646	1366825	986220
4647	1367016	985851
4648	1367173	985458
4649	1367395	985113
4650	1367599	984753
4651	1367781	984379
4652	1367994	984027
4653	1368216	983681
4654	1368448	983342
4655	1368679	983003
4656	1368885	982646
4657	1369067	982272
4658	1369259	981905
4659	1369458	981543
4660	1369653	981178
4661	1369898	980849
4662	1370076	980472
4663	1370269	980107
4664	1370487	979758
4665	1370652	979372
4666	1370827	978994
4667	1371042	978644
4668	1371230	978275
4669	1371429	977914
4670	1371611	977541
4671	1371806	977176
4672	1372013	976821
4673	1372220	976466
4674	1372401	976093
4675	1372577	975715
4676	1372801	975373
4677	1372984	975001
4678	1373200	974652
4679	1373372	974272
4680	1373546	973894
4681	1373770	973552
4682	1373984	973202
4683	1374182	972841
4684	1374368	972471
4685	1374571	972115
4686	1374782	971763
4687	1375003	971418
4688	1375194	971053
4689	1375368	970675
4690	1375569	970317
4691	1375732	969932
4692	1375921	969565
4693	1376125	969209
4694	1376328	968853
4695	1376535	968499
4696	1376722	968131
4697	1376903	967760
4698	1377128	967419
4699	1377350	967075
4700	1377610	966759
4701	1377798	966392
4702	1377980	966022
4703	1378162	965651
4704	1378361	965292
4705	1378522	964907
4706	1378763	964578
4707	1378981	964232
4708	1379140	963846
4709	1379350	963495
4710	1379515	963113
4711	1379728	962764
4712	1379955	962426
4713	1380148	962063
4714	1380308	961678
4715	1380499	961315
4716	1380694	960953
4717	1380887	960592
4718	1381053	960210
4719	1381242	959846
4720	1381460	959502
4721	1381666	959149
4722	1381855	958784
4723	1382036	958414
4724	1382207	958037
4725	1382408	957682
4726	1382619	957332
4727	1382821	956977
4728	1382992	956601
4729	1383149	956215
4730	1383328	955844
4731	1383507	955473
4732	1383702	955114
4733	1383911	954764
4734	1384113	954409
4735	1384284	954033
4736	1384485	953678
4737	1384707	953338
4738	1384925	952994
4739	1385128	952641
4740	1385356	952304
4741	1385519	951923
4742	1385696	951552
4743	1385922	951214
4744	1386126	950862
4745	1386337	950514
4746	1386528	950153
4747	1386723	949794
4748	1386922	949438
4749	1387128	949087
4750	1387307	948718
4751	1387503	948361
4752	1387708	948009
4753	1387875	947632
4754	1388080	947281
4755	1388313	946949
4756	1388471	946565
4757	1388695	946227
4758	1388911	945884
4759	1389123	945537
4760	1389298	945166
4761	1389504	944816
4762	1389724	944475
4763	1389904	944107
4764	1390102	943752
4765	1390292	943391
4766	1390490	943036
4767	1390629	942641
4768	1390876	942319
4769	1391055	941951
4770	1391233	941583
4771	1391449	941240
4772	1391606	940857
4773	1391794	940496
4774	1391971	940127
4775	1392162	939768
4776	1392350	939406
4777	1392513	939028
4778	1392686	938657
4779	1392847	938278
4780	1393034	937916
4781	1393233	937562
4782	1393426	937205
4783	1393652	936870
4784	1393836	936506
4785	1393998	936128
4786	1394197	935775
4787	1394400	935425
4788	1394593	935067
4789	1394791	934713
4790	1394995	934364
4791	1395182	934003
4792	1395333	933618
4793	1395522	933258
4794	1395720	932905
4795	1395940	932567
4796	1396088	932181
4797	1396282	931825
4798	1396472	931466
4799	1396678	931118
4800	1396841	930742
4801	1397027	930382
4802	1397203	930014
4803	1397386	929651
4804	1397578	929295
4805	1397771	928939
4806	1397951	928574
4807	1398174	928238
4808	1398360	927878
4809	1398560	927527
4810	1398733	927159
4811	1398929	926805
4812	1399138	926460
4813	1399389	926143
4814	1399639	925825
4815	1399801	925449
4816	1400067	925143
4817	1400230	924768
4818	1400429	924417
4819	1400655	924084
4820	1400839	923722
4821	1401033	923368
4822	1401220	923010
4823	1401425	922663
4824	1401647	922327
4825	1401880	921999
4826	1402073	921644
4827	1402254	921282
4828	1402449	920929
4829	1402620	920560
4830	1402812	920205
4831	1403000	919848
4832	1403229	919517
4833	1403439	919174
4834	1403618	918811
4835	1403806	918453
4836	1403994	918096
4837	1404189	917744
4838	1404418	917414
4839	1404641	917079
4840	1404849	916735
4841	1405030	916374
4842	1405237	916030
4843	1405439	915683
4844	1405685	915363
4845	1405869	915004
4846	1406045	914640
4847	1406224	914277
4848	1406441	913940
4849	1406673	913612
4850	1406871	913262
4851	1407037	912892
4852	1407246	912550
4853	1407450	912204
4854	1407666	911866
4855	1407894	911536
4856	1408091	911186
4857	1408296	910841
4858	1408525	910512
4859	1408689	910140
4860	1408849	909767
4861	1409050	909420
4862	1409239	909065
4863	1409467	908735
4864	1409641	908371
4865	1409796	907994
4866	1409990	907643
4867	1410189	907295
4868	1410383	906944
4869	1410586	906598
4870	1410782	906248
4871	1411003	905915
4872	1411175	905550
4873	1411391	905213
4874	1411589	904864
4875	1411764	904502
4876	1411961	904153
4877	1412105	903770
4878	1412300	903420
4879	1412472	903056
4880	1412634	902685
4881	1412819	902328
4882	1413008	901975
4883	1413226	901641
4884	1413434	901299
4885	1413634	900953
4886	1413854	900620
4887	1414024	900254
4888	1414207	899897
4889	1414403	899549
4890	1414641	899227
4891	1414809	898861
4892	1415014	898518
4893	1415212	898170
4894	1415375	897802
4895	1415562	897447
4896	1415734	897084
4897	1415889	896710
4898	1416072	896354
4899	1416293	896022
4900	1416498	895680
4901	1416714	895344
4902	1416900	894990
4903	1417070	894626
4904	1417333	894321
4905	1417572	894001
4906	1417746	893639
4907	1417978	893315
4908	1418159	892957
4909	1418381	892627
4910	1418595	892291
4911	1418780	891936
4912	1418943	891569
4913	1419125	891213
4914	1419325	890868
4915	1419529	890526
4916	1419733	890184
4917	1419959	889856
4918	1420146	889504
4919	1420360	889168
4920	1420549	888817
4921	1420736	888465
4922	1420937	888122
4923	1421115	887764
4924	1421347	887440
4925	1421522	887080
4926	1421731	886742
4927	1421898	886378
4928	1422124	886050
4929	1422368	885734
4930	1422513	885356
4931	1422698	885003
4932	1422875	884646
4933	1423055	884290
4934	1423308	883979
4935	1423520	883644
4936	1423713	883296
4937	1423955	882979
4938	1424149	882632
4939	1424352	882291
4940	1424540	881940
4941	1424738	881596
4942	1424930	881248
4943	1425105	880890
4944	1425311	880551
4945	1425510	880208
4946	1425716	879869
4947	1425885	879507
4948	1426104	879176
4949	1426329	878849
4950	1426553	878521
4951	1426748	878176
4952	1426952	877836
4953	1427135	877484
4954	1427354	877153
4955	1427525	876793
4956	1427741	876460
4957	1427922	876107
4958	1428174	875797
4959	1428347	875438
4960	1428543	875094
4961	1428761	874763
4962	1428995	874443
4963	1429207	874108
4964	1429408	873767
4965	1429606	873424
4966	1429785	873069
4967	1429965	872716
4968	1430158	872370
4969	1430427	872071
4970	1430614	871722
4971	1430791	871366
4972	1431030	871049
4973	1431247	870718
4974	1431451	870379
4975	1431639	870031
4976	1431817	869677
4977	1432001	869327
4978	1432193	868980
4979	1432385	868635
4980	1432563	868281
4981	1432727	867918
4982	1432934	867582
4983	1433126	867236
4984	1433303	866882
4985	1433501	866540
4986	1433641	866164
4987	1433871	865842
4988	1434059	865494
4989	1434263	865156
4990	1434439	864802
4991	1434601	864439
4992	1434857	864132
4993	1435084	863809
4994	1435279	863466
4995	1435470	863121
4996	1435711	862806
4997	1435951	862490
4998	1436126	862135
4999	1436316	861789
5000	1436535	861461
5001	1436735	861122
5002	1436885	860752
5003	1437069	860403
5004	1437283	860072
5005	1437473	859727
5006	1437638	859367
5007	1437822	859018
5008	1437970	858648
5009	1438190	858321
5010	1438401	857989
5011	1438576	857634
5012	1438782	857299
5013	1438957	856945
5014	1439144	856599
5015	1439337	856256
5016	1439513	855903
5017	1439708	855562
5018	1439893	855214
5019	1440097	854878
5020	1440306	854545
5021	1440502	854205
5022	1440693	853861
5023	1440884	853517
5024	1441094	853185
5025	1441290	852844
5026	1441475	852497
5027	1441659	852150
5028	1441852	851808
5029	1442058	851473
5030	1442266	851141
5031	1442454	850795
5032	1442625	850440
5033	1442822	850101
5034	1442981	849740
5035	1443201	849413
5036	1443369	849057
5037	1443570	848720
5038	1443802	848402
5039	1444015	848072
5040	1444207	847730
5041	1444404	847391
5042	1444550	847023
5043	1444773	846699
5044	1444963	846356
5045	1445157	846015
5046	1445335	845665
5047	1445543	845333
5048	1445771	845013
5049	1445975	844678
5050	1446182	844346
5051	1446341	843985
5052	1446538	843647
5053	1446765	843326
5054	1446988	843003
5055	1447211	842680
5056	1447423	842350
5057	1447625	842015
5058	1447798	841663
5059	1447981	841317
5060	1448185	840983
5061	1448364	840635
5062	1448573	840304
5063	1448738	839947
5064	1448953	839620
5065	1449127	839269
5066	1449306	838921
5067	1449518	838592
5068	1449706	838249
5069	1449899	837910
5070	1450057	837550
5071	1450288	837232
5072	1450523	836917
5073	1450686	836560
5074	1450868	836214
5075	1451062	835876
5076	1451253	835535
5077	1451445	835195
5078	1451643	834859
5079	1451835	834519
5080	1452025	834178
5081	1452221	833841
5082	1452417	833504
5083	1452642	833183
5084	1452839	832847
5085	1453077	832533
5086	1453277	832198
5087	1453458	831853
5088	1453665	831522
5089	1453854	831182
5090	1454055	830847
5091	1454217	830491
5092	1454426	830162
5093	1454658	829846
5094	1454843	829503
5095	1455072	829185
5096	1455284	828858
5097	1455456	828508
5098	1455648	828169
5099	1455834	827827
5100	1456008	827478
5101	1456222	827152
5102	1456430	826823
5103	1456590	826466
5104	1456748	826109
5105	1456931	825765
5106	1457099	825413
5107	1457325	825095
5108	1457503	824749
5109	1457701	824414
5110	1457889	824074
5111	1458060	823724
5112	1458293	823409
5113	1458455	823055
5114	1458648	822717
5115	1458845	822382
5116	1459038	822045
5117	1459275	821733
5118	1459457	821390
5119	1459683	821072
5120	1459843	820716
5121	1460084	820406
5122	1460258	820059
5123	1460452	819722
5124	1460684	819408
5125	1460881	819073
5126	1461071	818735
5127	1461247	818389
5128	1461446	818056
5129	1461630	817715
5130	1461827	817381
5131	1462036	817054
5132	1462207	816705
5133	1462427	816384
5134	1462616	816045
5135	1462777	815692
5136	1462970	815356
5137	1463194	815037
5138	1463407	814712
5139	1463566	814358
5140	1463795	814042
5141	1464003	813714
5142	1464240	813403
5143	1464471	813089
5144	1464701	812774
5145	1464884	812433
5146	1465099	812110
5147	1465310	811784
5148	1465548	811473
5149	1465745	811140
5150	1465923	810797
5151	1466114	810460
5152	1466292	810117
5153	1466533	809808
5154	1466733	809477
5155	1466929	809144
5156	1467128	808812
5157	1467303	808467
5158	1467481	808124
5159	1467657	807780
5160	1467863	807452
5161	1468060	807120
5162	1468318	806821
5163	1468503	806482
5164	1468686	806142
5165	1468842	805787
5166	1469062	805468
5167	1469239	805124
5168	1469476	804814
5169	1469630	804459
5170	1469804	804114
5171	1469976	803769
5172	1470190	803446
5173	1470374	803107
5174	1470573	802776
5175	1470793	802457
5176	1470982	802121
5177	1471149	801773
5178	1471304	801418
5179	1471489	801081
5180	1471666	800739
5181	1471863	800407
5182	1472038	800063
5183	1472227	799728
5184	1472421	799395
5185	1472618	799064
5186	1472779	798714
5187	1472980	798385
5188	1473155	798041
5189	1473325	797696
5190	1473530	797369
5191	1473704	797026
5192	1473922	796707
5193	1474153	796394
5194	1474347	796062
5195	1474527	795722
5196	1474733	795396
5197	1474917	795059
5198	1475121	794732
5199	1475274	794378
5200	1475505	794066
5201	1475686	793727
5202	1475872	793391
5203	1476127	793092
5204	1476294	792745
5205	1476492	792416
5206	1476689	792086
5207	1476913	791770
5208	1477109	791440
5209	1477282	791097
5210	1477480	790768
5211	1477659	790428
5212	1477823	790081
5213	1478031	789757
5214	1478229	789428
5215	1478417	789094
5216	1478616	788765
5217	1478766	788411
5218	1478935	788066
5219	1479167	787755
5220	1479344	787416
5221	1479551	787091
5222	1479754	786765
5223	1479954	786438
5224	1480155	786111
5225	1480320	785765
5226	1480548	785452
5227	1480723	785111
5228	1480945	784796
5229	1481130	784461
5230	1481343	784140
5231	1481546	783815
5232	1481736	783482
5233	1481967	783171
5234	1482136	782828
5235	1482328	782497
5236	1482509	782160
5237	1482706	781831
5238	1482963	781535
5239	1483134	781193
5240	1483317	780857
5241	1483505	780524
5242	1483725	780208
5243	1483945	779892
5244	1484151	779568
5245	1484372	779252
5246	1484567	778923
5247	1484764	778595
5248	1484943	778258
5249	1485140	777930
5250	1485330	777598
5251	1485500	777257
5252	1485689	776925
5253	1485896	776602
5254	1486100	776278
5255	1486284	775944
5256	1486488	775620
5257	1486717	775310
5258	1486910	774980
5259	1487109	774654
5260	1487298	774322
5261	1487487	773990
5262	1487675	773658
5263	1487882	773337
5264	1488126	773034
5265	1488278	772683
5266	1488491	772365
5267	1488696	772042
5268	1488926	771732
5269	1489115	771401
5270	1489307	771071
5271	1489533	770759
5272	1489717	770426
5273	1489877	770081
5274	1490088	769761
5275	1490286	769435
5276	1490452	769092
5277	1490718	768801
5278	1490916	768475
5279	1491105	768145
5280	1491280	767807
5281	1491465	767474
5282	1491734	767185
5283	1491933	766860
5284	1492132	766535
5285	1492271	766179
5286	1492492	765865
5287	1492706	765548
5288	1492901	765221
5289	1493085	764888
5290	1493258	764550
5291	1493470	764232
5292	1493670	763908
5293	1493868	763583
5294	1494059	763253
5295	1494244	762922
5296	1494414	762583
5297	1494640	762272
5298	1494834	761945
5299	1494977	761592
5300	1495159	761259
5301	1495341	760926
5302	1495527	760595
5303	1495767	760292
5304	1495955	759962
5305	1496119	759620
5306	1496280	759276
5307	1496488	758957
5308	1496687	758633
5309	1496841	758287
5310	1497048	757967
5311	1497245	757642
5312	1497416	757304
5313	1497634	756990
5314	1497831	756665
5315	1497984	756318
5316	1498172	755989
5317	1498377	755669
5318	1498613	755364
5319	1498812	755040
5320	1498981	754702
5321	1499201	754389
5322	1499359	754045
5323	1499586	753736
5324	1499810	753425
5325	1500017	753106
5326	1500195	752773
5327	1500383	752444
5328	1500591	752126
5329	1500783	751799
5330	1500957	751464
5331	1501156	751141
5332	1501394	750837
5333	1501597	750517
5334	1501755	750173
5335	1501919	749834
5336	1502137	749520
5337	1502360	749210
5338	1502512	748864
5339	1502679	748525
5340	1502847	748187
5341	1503023	747854
5342	1503247	747544
5343	1503408	747203
5344	1503579	746866
5345	1503798	746554
5346	1504000	746234
5347	1504207	745916
5348	1504407	745594
5349	1504621	745279
5350	1504801	744948
5351	1505000	744626
5352	1505181	744295
5353	1505355	743961
5354	1505536	743631
5355	1505726	743304
5356	1505881	742961
5357	1506022	742611
5358	1506227	742292
5359	1506446	741981
5360	1506641	741657
5361	1506823	741328
5362	1507013	741002
5363	1507170	740660
5364	1507390	740349
5365	1507545	740006
5366	1507731	739678
5367	1507923	739354
5368	1508135	739039
5369	1508366	738734
5370	1508535	738398
5371	1508727	738074
5372	1508965	737772
5373	1509148	737443
5374	1509346	737122
5375	1509517	736788
5376	1509737	736477
5377	1509942	736160
5378	1510097	735818
5379	1510267	735483
5380	1510475	735167
5381	1510662	734841
5382	1510834	734507
5383	1511068	734204
5384	1511292	733895
5385	1511496	733578
5386	1511665	733243
5387	1511862	732922
5388	1512060	732601
5389	1512298	732300
5390	1512472	731968
5391	1512726	731674
5392	1512912	731348
5393	1513124	731035
5394	1513284	730696
5395	1513541	730404
5396	1513696	730063
5397	1513890	729741
5398	1514067	729411
5399	1514264	729090
5400	1514456	728767
5401	1514641	728440
5402	1514819	728111
5403	1515007	727786
5404	1515223	727475
5405	1515385	727138
5406	1515599	726826
5407	1515768	726492
5408	1515967	726173
5409	1516116	725830
5410	1516318	725512
5411	1516526	725197
5412	1516755	724893
5413	1516908	724552
5414	1517096	724228
5415	1517290	723906
5416	1517500	723593
5417	1517700	723274
5418	1517931	722971
5419	1518133	722654
5420	1518329	722333
5421	1518532	722017
5422	1518703	721685
5423	1518916	721373
5424	1519095	721045
5425	1519280	720720
5426	1519476	720400
5427	1519649	720069
5428	1519838	719746
5429	1520039	719429
5430	1520223	719103
5431	1520430	718789
5432	1520655	718483
5433	1520864	718170
5434	1521052	717847
5435	1521217	717513
5436	1521396	717185
5437	1521600	716870
5438	1521774	716540
5439	1521929	716202
5440	1522149	715894
5441	1522386	715594
5442	1522565	715267
5443	1522715	714926
5444	1522917	714610
5445	1523084	714278
5446	1523263	713951
5447	1523506	713654
5448	1523659	713315
5449	1523857	712997
5450	1524098	712699
5451	1524315	712391
5452	1524525	712078
5453	1524668	711735
5454	1524859	711414
5455	1525054	711095
5456	1525280	710791
5457	1525482	710475
5458	1525651	710144
5459	1525806	709807
5460	1525977	709477
5461	1526150	709148
5462	1526325	708820
5463	1526515	708499
5464	1526733	708191
5465	1526946	707881
5466	1527153	707569
5467	1527377	707264
5468	1527566	706943
5469	1527765	706626
5470	1527958	706307
5471	1528155	705989
5472	1528377	705684
5473	1528606	705381
5474	1528814	705069
5475	1529041	704766
5476	1529251	704455
5477	1529449	704138
5478	1529682	703838
5479	1529895	703528
5480	1530066	703199
5481	1530267	702884
5482	1530445	702558
5483	1530654	702247
5484	1530888	701947
5485	1531050	701615
5486	1531226	701288
5487	1531463	700990
5488	1531638	700664
5489	1531813	700337
5490	1532024	700027
5491	1532227	699713
5492	1532422	699396
5493	1532651	699094
5494	1532822	698766
5495	1533039	698458
5496	1533273	698159
5497	1533484	697849
5498	1533705	697544
5499	1533875	697216
5500	1534061	696895
5501	1534219	696561
5502	1534413	696243
5503	1534595	695921
5504	1534819	695617
5505	1535033	695309
5506	1535225	694991
5507	1535421	694674
5508	1535602	694351
5509	1535846	694057
5510	1536016	693729
5511	1536225	693419
5512	1536413	693100
5513	1536668	692810
5514	1536856	692490
5515	1537004	692153
5516	1537232	691852
5517	1537391	691519
5518	1537663	691238
5519	1537836	690912
5520	1538035	690597
5521	1538248	690289
5522	1538410	689958
5523	1538642	689659
5524	1538861	689354
5525	1539068	689043
5526	1539239	688717
5527	1539400	688385
5528	1539565	688056
5529	1539772	687746
5530	1539938	687417
5531	1540126	687099
5532	1540345	686794
5533	1540547	686481
5534	1540766	686176
5535	1540934	685849
5536	1541140	685538
5537	1541331	685221
5538	1541542	684913
5539	1541722	684591
5540	1541859	684250
5541	1542048	683932
5542	1542219	683606
5543	1542429	683298
5544	1542652	682995
5545	1542853	682683
5546	1543080	682382
5547	1543259	682060
5548	1543486	681759
5549	1543728	681465
5550	1543915	681147
5551	1544175	680861
5552	1544360	680541
5553	1544558	680228
5554	1544759	679916
5555	1544938	679595
5556	1545217	679317
5557	1545400	678997
5558	1545563	678668
5559	1545767	678358
5560	1545978	678051
5561	1546194	677745
5562	1546383	677428
5563	1546581	677115
5564	1546842	676830
5565	1547071	676531
5566	1547250	676209
5567	1547415	675882
5568	1547615	675570
5569	1547825	675263
5570	1548035	674955
